Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,User Location,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id,month,ground_truth,ID
"RT @mir_btc: Would you trust them again when they still tell us to not wear masks? 
#WearAMask 😷

P.s. masks are also great for privacy 😎",2020-04-01 14:43:31,1245361152915312641,726395588498051072,realcanuck7,,,,,['WearAMask'],12,0,en,Twitter for Android,,,April,1,1_April_0000028
".
""There's no magic bullet

There's no magic vaccine or therapy.

It's just behaviors ...

Each of our behaviors, translating into something that changes the course of this viral pandemic over the next 30 days""

Dr. Deborah L. Birx

(so #WearAMask)
. https://t.co/iKx9wTfNUS",2020-04-01 14:57:21,1245364636691685384,1188528892539293698,YeOldEarthling,#HoldChinaAccountable,,,,['WearAMask'],0,2,en,Twitter Web App,,,April,1,1_April_0000029
"@mostconvenient1 @EPMD_Rocky @CPHO_Canada Wait... what?? Healthy people sneeze and cough... it's called your body's natural way of expelling irritants... or ""I have a tickle in my throat"" syndrome lol... everyone sneezes and coughs at times.  Smh
#StayHome 
#WearAMask",2020-04-01 15:45:57,1245376864786485249,3351677565,DarkRose2885,,,,,"['StayHome', 'WearAMask']",0,24,en,Twitter for Android,1.2453757445675827e+18,1.2381207968890102e+18,April,1,1_April_0000030
Everyone #WearAMask #ProtectAllWorkers #GroceryStore @VP @GovRonDeSantis @SenRickScott @marcorubio https://t.co/g5M5LCaCni,2020-04-01 16:36:56,1245389696018141184,2651794592,PegMargoAnn,USA,,,,"['WearAMask', 'ProtectAllWorkers', 'GroceryStore']",0,0,en,Twitter for iPhone,,,April,1,1_April_0000031
"@MikeJoPro If Trump goes on vacation, he’ll have to be isolated to prevent contagion.
I suggest Alcatraz.  Good practice for later!

#TrumpIsTheWORSTPresidentEVER 
#TrumpPressConf 
#TrumpVirus 
#WearAMask 
#WashYourHands",2020-04-01 17:00:43,1245395681277288448,764142572,Farbeka,New York,,,,"['TrumpIsTheWORSTPresidentEVER', 'TrumpPressConf', 'TrumpVirus', 'WearAMask', 'WashYourHands']",0,8,en,Twitter Web App,1.2453598316927795e+18,8.468145080772567e+17,April,1,1_April_0000032
Everyone-wear your goddamned masks: (Korean with subtitles) Leading COVID-19 Expert From South Korea | AS... https://t.co/NfsQb7o1gC via @YouTube #MakeMasks #WearAMask Masks work to stop asymptomatic transmission.,2020-04-01 17:12:36,1245398670964436993,746084940,SharpCanines,,,,,"['MakeMasks', 'WearAMask']",0,0,en,Twitter for iPhone,,,April,1,1_April_0000033
"#COVIDー19
#CoronavirusUSA
#CDC
#wearamask
😷

The New York Times: C.D.C. Weighs Advising Everyone to Wear a Mask.
https://t.co/4fv1GmRqBK

via @GoogleNews",2020-04-01 17:45:58,1245407069647208449,2922116226,toneecanoga,"Canoga Park, Los Angeles",,,,"['COVIDー19', 'CoronavirusUSA', 'CDC', 'wearamask']",0,0,en,Twitter for Android,,,April,1,1_April_0000034
"@NYGovCuomo If you need to go out, wear a mask. It may not protect you from someone else but it’ll protect them from you. So...if EVERYONE does it we will be taking care of each other. Thank you! #WearAMask #WeAreInThisTogether",2020-04-01 17:51:53,1245408557664698373,950979804,NanzzzzNanzzz,,,,,"['WearAMask', 'WeAreInThisTogether']",2,14,en,Twitter for iPad,1.2453974082107064e+18,232268199.0,April,1,1_April_0000035
@HensNtheHood Proud member of the #Resistance #StayAtHome if not #WearAMask &amp; #WearGloves #HelpStartTheTrend,2020-04-01 17:56:54,1245409822385700867,69699846,CraigSmith325is,"Ellisville,Mississippi JonesCo",,,,"['Resistance', 'StayAtHome', 'WearAMask', 'WearGloves', 'HelpStartTheTrend']",0,1,en,Twitter for iPhone,1.2453538667466465e+18,74820356.0,April,1,1_April_0000036
"Making masks for friends and colleagues! #maskeauf #WearAMask

Everyone stay safe! ✨ https://t.co/xTpcWI32Yo",2020-04-01 18:45:53,1245422147679465477,931978357222379520,sksiebert,Mainz/London,,,,"['maskeauf', 'WearAMask']",3,10,en,Twitter for Android,,,April,1,1_April_0000037
"She's not going out at all, but you can never have too many kawaii masks #WearAMask https://t.co/vLIBFqmGjf",2020-04-01 18:51:19,1245423514670075904,214796346,Kitzavany,United States,,,,['WearAMask'],0,2,en,Twitter for Android,,,April,1,1_April_0000038
"Amidst these trying and difficult times, safety and following precautionary measures is what is required, so that we can flatten the curve and avoid future spread of this virus. 

#washhands #usehandsanitizer #stopthespread #wearamask #covercoughs https://t.co/HJlTJZQp7C",2020-04-01 20:04:12,1245441854700584960,72963998,allianceenviro,"Azusa, CA",,,,"['washhands', 'usehandsanitizer', 'stopthespread', 'wearamask', 'covercoughs']",1,1,en,Twitter Web App,,,April,1,1_April_0000039
"The west will regret how they bought into, and propagated the idea that masks don't help in protecting against the virus for years to come, many many years indeed. It is now emerging from research that masks provide up to 5 times more protection! 5 TIMES!! #WearAMask",2020-04-01 20:34:34,1245449497565593600,472782537,VishwasAcharyaN,Earthling  - our only home !,,,,['WearAMask'],0,0,en,Twitter Web App,,,April,1,1_April_0000040
"RT @sksiebert: Making masks for friends and colleagues! #maskeauf #WearAMask

Everyone stay safe! ✨ https://t.co/xTpcWI32Yo",2020-04-01 20:59:29,1245455767592939525,707933844448677889,kigallus,,,,,"['maskeauf', 'WearAMask']",3,0,en,Twitter Web App,,,April,1,1_April_0000041
"This is how you can make a face mask in under one minute:
#coronavirus #COVID19 #COVIDー19 #CoronavirusUSA  #WearAMask https://t.co/cbvIKDSD0U",2020-04-01 21:11:03,1245458680163848192,461720060,imfabulous13,"Earth, on the left..",,,,"['coronavirus', 'COVID19', 'COVIDー19', 'CoronavirusUSA', 'WearAMask']",49,76,en,Twitter for Android,,,April,1,1_April_0000042
"RT @imfabulous13: This is how you can make a face mask in under one minute:
#coronavirus #COVID19 #COVIDー19 #CoronavirusUSA  #WearAMask htt…",2020-04-01 21:14:49,1245459626805649412,21773704,justgrateful,here,,,,"['coronavirus', 'COVID19', 'COVIDー19', 'CoronavirusUSA', 'WearAMask']",49,0,en,Twitter Web App,,,April,1,1_April_0000043
"Bravo Israel! 
#masks4all #universalmasking #wearamask
@CormicanMartin @hselive @ronan_glynn @SimonHarrisTD @simoncoveney @LeoVaradkar @CMOIreland @President_MU @ProfJohnCrown @SamuelMcConkey1 @BeaumontHealth @CillianDeGascun  https://t.co/GBVWmJ3bNT",2020-04-01 21:27:11,1245462741541892096,1242735599225839616,maskupfolks,,,,,"['masks4all', 'universalmasking', 'wearamask']",5,19,en,Twitter Web App,,,April,1,1_April_0000044
"RT @maskupfolks: Bravo Israel! 
#masks4all #universalmasking #wearamask
@CormicanMartin @hselive @ronan_glynn @SimonHarrisTD @simoncoveney…",2020-04-01 21:56:56,1245470226625503232,916574673021886465,pak_emmy,,,,,"['masks4all', 'universalmasking', 'wearamask']",5,0,en,Twitter for iPhone,,,April,1,1_April_0000045
"https://t.co/s9xD0Qy7Dm

The only thing to watch today on #COVIDー19 #coronavirus 

Thanks @theasianboss for sharing this...

#WearAMask 😷",2020-04-01 22:22:15,1245476597362241539,776686735,jxs606,"Laniakea, UK",,,,"['COVIDー19', 'coronavirus', 'WearAMask']",0,0,en,Twitter for Android,,,April,1,1_April_0000046
We’re a week in and the pantry is bare...#WearAMask #stayhome #HoseTheKids #alwayshungry #seriouslystayhome #lockdownnz https://t.co/JyolPg4fqY,2020-04-01 22:37:26,1245480418805080064,27395231,UrzilaCarlson,"Auckland, New Zealand",,,,"['WearAMask', 'stayhome', 'HoseTheKids', 'alwayshungry', 'seriouslystayhome', 'lockdownnz']",2,35,en,Twitter for iPhone,,,April,1,1_April_0000047
"@brucewilson 😂 you made me laugh! 
I shared this #diymask video for the MANY who cannot afford to buy masks.
Super easy and will help in #prevention for those required to go out -
As with any mask it's critical to wash hands before &amp; after applying, removing mask!

Thanks Bruce 😷 #WearAMask",2020-04-01 23:24:38,1245492295811641346,2651368746,greennomad61,,,,,"['diymask', 'prevention', 'WearAMask']",0,1,en,Twitter for Android,1.2454576879759974e+18,13139632.0,April,1,1_April_0000048
"@Acyn @RussiaTrumpBot “Number One Fool on Facebook!”
Enjoy your holiday. . .
“April Fool’s Day.”

#WeAreAllInThisTogether 
#WearAMask 
#WashYourHands",2020-04-01 23:38:36,1245495811888291850,764142572,Farbeka,New York,,,,"['WeAreAllInThisTogether', 'WearAMask', 'WashYourHands']",0,0,en,Twitter Web App,1.2454735952596664e+18,16635277.0,April,1,1_April_0000049
"@Ceillimiss @DocAtCDI Hey!  “Nobody puts Baby in the Corner“ &amp; 
Nobody Mutes Doc!
Oh, OK.  Baby has to stay 6 feet away in the corner.

#WeAreAllInThisTogether 
#WearAMask 
#WashYourHands",2020-04-01 23:46:45,1245497864534581251,764142572,Farbeka,New York,,,,"['WeAreAllInThisTogether', 'WearAMask', 'WashYourHands']",1,4,en,Twitter Web App,1.2454281542667264e+18,384449449.0,April,1,1_April_0000050
"Everyday I see they shut another state down, which is another set back, the longer it takes for EVERYBODY to GET ON THE SAME PAGE as far as #StayHome  the longer it’s going to take to #flatteningthecure #COVIDー19 #WearAMask #weargloves #protectyourself",2020-04-02 00:15:43,1245505154692132867,278355582,kymsean,"New Jersey, USA",,,,"['StayHome', 'flatteningthecure', 'COVIDー19', 'WearAMask', 'weargloves', 'protectyourself']",0,1,en,Twitter for iPhone,,,April,1,1_April_0000051
"@ValerieJarrett @KelsieLeeDavis @BarackObama - Obama listened to (&amp; understood) daily briefings.
- He surrounded himself with the best minds and most experienced people he could find.
- He appreciated people who disagreed with him.
Trump...
The opposite.
#WeAreAllInThisTogether 
#WearAMask 
#WashYourHands 
#ShelterInPlace",2020-04-02 00:36:23,1245510353980620800,764142572,Farbeka,New York,,,,"['WeAreAllInThisTogether', 'WearAMask', 'WashYourHands', 'ShelterInPlace']",0,3,en,Twitter Web App,1.2454894668375327e+18,8.068620842774077e+17,April,1,1_April_0000052
RT @UrzilaCarlson: We’re a week in and the pantry is bare...#WearAMask #stayhome #HoseTheKids #alwayshungry #seriouslystayhome #lockdownnz…,2020-04-02 01:27:44,1245523277017010176,2485850540,AwjwWoodhead,Melbourne Australia,,,,"['WearAMask', 'stayhome', 'HoseTheKids', 'alwayshungry', 'seriouslystayhome', 'lockdownnz']",2,0,en,Twitter for iPhone,,,April,1,1_April_0000053
"If you are healthy you may be a carrier! WEAR A MASK to stop the spread! Wear it for the vulnerable, show support for them! I see more people wearing them...GOOD! #masksforall #MasksSavesLives #StopTheSpread  #WearAMask",2020-04-02 02:32:43,1245539628943171584,26593783,h20biker,,,,,"['masksforall', 'MasksSavesLives', 'StopTheSpread', 'WearAMask']",1,2,en,Twitter Web App,,,April,1,1_April_0000054
"@mattgaetz @DevinNunes @realDonaldTrump @SenatorBurr Aren’t these two both Republicans? 
Why would young whippersnapper Matt Gaetz “dis” the powerful chair of the Senate Intel Committee and defend creepy milkman Devin Nunes?
Is he delusional? Does he have the #coronavirus?

#WearAMask (A gas mask)
#WashYourHands 
#GOPDeathPanels",2020-04-02 03:10:41,1245549184394158080,764142572,Farbeka,New York,,,,"['coronavirus', 'WearAMask', 'WashYourHands', 'GOPDeathPanels']",0,1,en,Twitter Web App,1.2453621097451602e+18,58579942.0,April,1,1_April_0000055
"Wear a mask, save a life #WearAMask https://t.co/T0EtMQbC1h",2020-04-02 03:33:56,1245555036723318784,199733993,JLimonMM,"New York, NY",,,,['WearAMask'],0,1,en,Twitter for iPhone,,,April,1,1_April_0000056
"Important edit 👇🏼
Wearing a mask in public is what saved Korea, HK,..
Hopefully masks will be available soon. 
PLEASE wear a mask 
#WearAMask #WashYourHands #SocialDistancing #DONTtouchYOURface 
#StayHomeSaveLives #COVID19 https://t.co/VP6DdUsWnA",2020-04-02 04:00:38,1245561756467986432,850063165547098112,NarouzeMD,"Ohio, USA",,,,"['WearAMask', 'WashYourHands', 'SocialDistancing', 'DONTtouchYOURface', 'StayHomeSaveLives', 'COVID19']",12,25,en,Twitter for iPhone,,,April,1,1_April_0000057
"If you happen to have a n95 mask/ respirator (or an equivalent), it can be sanitized and reused #WearAMask https://t.co/IG04ejTwzj",2020-04-02 04:11:39,1245564527174877184,51856642,Shi_chel,USA,,,,['WearAMask'],0,0,en,Twitter for Android,,,April,1,1_April_0000058
"Another “foreign” concept that will soon become second nature to all of the world 

#WearAMask https://t.co/Qp7APwe0Fi",2020-04-02 04:39:21,1245571499869626373,14480299,bling0,San Francisco,,,,['WearAMask'],5,21,en,Twitter for iPhone,,,April,1,1_April_0000059
"RT @bling0: Another “foreign” concept that will soon become second nature to all of the world 

#WearAMask https://t.co/Qp7APwe0Fi",2020-04-02 04:45:15,1245572983726301184,20850549,ashleyrdtx,"Fort Collins, CO",,,,['WearAMask'],5,0,en,Twitter for iPhone,,,April,1,1_April_0000060
Texas and  Florida governors will be hanging there heads in shame. #WearAMask!!! https://t.co/E5iYSUSGjT,2020-04-02 05:41:03,1245587023752126464,1660728103,CeilMcNeill,,,,,['WearAMask'],0,1,en,Twitter Web App,,,April,1,1_April_0000061
"#CoronavirusOubreak 

Los Angeles Mayor Garcetti 

Urges all residents to 

Wear face coverings when shopping &amp; doing essential tasks.

#WearAMask
#StayHome  https://t.co/hdGDUxg6s8",2020-04-02 06:36:12,1245600903056347142,17490707,Helenhs,"Berkeley, CA",,,,"['CoronavirusOubreak', 'WearAMask', 'StayHome']",19,28,en,Twitter for iPhone,,,April,1,1_April_0000062
"Sharing again

👇The relative effectiveness of mask materials in capturing the virus &amp; preventing spread.

Scientists think viral load affects severity of disease (makes sense)

Even a scarf will cut viral load by 49%

&amp; that could save your life! 

#WearAMask 
#COVIDー19 https://t.co/4joNHH53bS",2020-04-02 07:21:45,1245612369847320584,17490707,Helenhs,"Berkeley, CA",,,,"['WearAMask', 'COVIDー19']",24,42,en,Twitter for iPhone,,,April,1,1_April_0000063
"To the point.

#WearAMask 
#WeAreAllInThisTogether 

Creative by - Umesh @ schmoozebezierd at Instagram. https://t.co/frSxJmB1I6",2020-04-02 07:33:19,1245615279071100929,138950215,SandipG_,India,,,,"['WearAMask', 'WeAreAllInThisTogether']",0,0,en,Twitter for Android,,,April,1,1_April_0000064
"Still up sewing🧵 250 more free masks shipping out in a few hours to HC workers, first responders, high risk individuals &amp; others who have reached out to ask-all over the US

W/in 3 weeks, my team &amp; I have sewn &amp; sent out over 5100 free masks #WearAMask #ThankYouHealthCareWorkers https://t.co/rFPxLqLFQH",2020-04-02 08:22:32,1245627663760240640,19173816,terannhilow,on top of the world ,,,,"['WearAMask', 'ThankYouHealthCareWorkers']",9,118,en,Twitter for iPhone,,,April,1,1_April_0000065
"@piersmorgan The World Health Org is rethinking its guidelines on wearing a mask now. We should all have been wearing masks/gloves from Day 1. No-one expected 100% protection, but we CANNOT accept 100% exposure to contagion. Even a scarf is better than nothing. #WearAMask #Covid_19 #MasksNow",2020-04-02 08:38:41,1245631730158948352,91637012,MissStixy,"North Carolina, USA",,,,"['WearAMask', 'Covid_19', 'MasksNow']",11,38,en,Twitter for Android,1.2456305558712689e+18,216299334.0,April,1,1_April_0000066
The most practical solution would be to wear a mask. It's worked for every country that has done it. Can the #yanggang make #WearAMask trend?,2020-04-02 08:39:49,1245632015195459586,4804686176,YangGangKW,,,,,"['yanggang', 'WearAMask']",2,3,en,Twitter for iPhone,,,April,1,1_April_0000067
When we both have a mask....I protect you and you protect me. #wearamask https://t.co/9HKzYpKZDg,2020-04-02 09:07:54,1245639080496390145,18471483,wuzgood,"Los angeles, California",,,,['wearamask'],0,8,en,Twitter for iPhone,,,April,1,1_April_0000068
We don’t know if we are virus carriers. #WearAMask and protect others. The life you save may be my daughter’s. #GroceryWorkers #GroceryStore #ProtectAllWorkers,2020-04-02 09:08:34,1245639249099026434,2651794592,PegMargoAnn,USA,,,,"['WearAMask', 'GroceryWorkers', 'GroceryStore', 'ProtectAllWorkers']",0,2,en,Twitter for iPad,,,April,1,1_April_0000069
"The mayor of Los Angeles urged 4 million residents to wear masks to combat the coronavirus when they walk out in public, even as state health officials shied away from requiring a coverup.
#WearAMask
#SocialDistanacing

#wtpTEAM
#wtp2020

https://t.co/Z0dgfCsTks",2020-04-02 10:06:11,1245653749508399107,1132666999547604993,DidiDarrer,,,,,"['WearAMask', 'SocialDistanacing', 'wtpTEAM', 'wtp2020']",30,36,en,Twitter for Android,,,April,1,1_April_0000070
"The mayor of Los Angeles urged 4 million residents to wear masks to combat the coronavirus when they walk out in public, even as state health officials shied away from requiring a coverup.

#WearAMask
#SocialDistanacing

https://t.co/A8ovzPrmzu",2020-04-02 10:10:27,1245654823652823042,1044856876826062848,DeniseDarrer,"Croatia, Rijeka",,,,"['WearAMask', 'SocialDistanacing']",2,1,en,Twitter for Android,,,April,1,1_April_0000071
"I'm not a medic, but as a graffiti artist, I understand masks.  I was wearing one despite official advise of 'dangers' of wearing one.  It's not rocket science - it goes without saying to handle them carefully once worn  #commonsense #WearAMask #COVID19 https://t.co/hxl1TgzrzC",2020-04-02 10:16:58,1245656463411777537,26993242,AliAerosol,Birmingham,,,,"['commonsense', 'WearAMask', 'COVID19']",5,10,en,Twitter Web App,,,April,1,1_April_0000072
"I would quit, if won't give PPE at all times. This is in the air people. #WearAMask
Doctors Say Hospitals Are Stopping Them From Wearing Masks https://t.co/auuWTHbNSE",2020-04-02 10:36:57,1245661489433804800,943630562681655296,Youdowhatyoudo1,United States,,,,['WearAMask'],0,0,en,Twitter for Android,,,April,1,1_April_0000073
"@WRITERJER @souffledujour57 @CPHO_Canada Ones degree, or lack thereof, has nothing to do with common frikkin sense! Sadly, some people will never earn that. #wearamask #trudeauclosetheairports",2020-04-02 10:37:14,1245661560711888896,1245355650022072325,CalisteDavida,,,,,"['wearamask', 'trudeauclosetheairports']",0,0,en,Twitter Web App,1.245611485465686e+18,210961465.0,April,1,1_April_0000074
"Made my own mask out of a handkerchief and some hair bands! 
.
.
.
.
.
#covid-19 #isolation #wearamask #staysafeeveryone #lockdown #lockdown2020 https://t.co/merLygTNni",2020-04-02 10:41:07,1245662539658211328,143081495,emmacollins7,"Dublin, Ireland",,,,"['covid', 'isolation', 'wearamask', 'staysafeeveryone', 'lockdown', 'lockdown2020']",0,0,en,Instagram,,,April,1,1_April_0000075
"Been watching The Hot Zone. Reminded me of when we were all going to die of AIDS. Nurses were scared even to feed them.
Turned out not to be true haha
People changed their behavior, started using condoms, &amp; in time AIDs drugs were developed. 
#WearAMask 
#COVID19",2020-04-02 10:48:38,1245664430026719233,2431518776,CryptoMultivers,Politically Homeless,,,,"['WearAMask', 'COVID19']",0,3,en,Twitter for iPhone,,,April,1,1_April_0000076
"@ShellyKW6 @Ronaldlclark3 Daily briefings, we are so fucked. #WearAMask",2020-04-02 10:48:41,1245664443041820672,943630562681655296,Youdowhatyoudo1,United States,,,,['WearAMask'],0,1,en,Twitter for Android,1.245551724791767e+18,1.155874489755984e+18,April,1,1_April_0000077
"Since 30th March, after introducing mandatory mask use 12 days earlier for shopping etc., Austria's confirmed new cases/new deaths have, so far, been dropping every day. 
Early days, but..
30 Mar 830/22
31 Mar 562/20
1 Apr 531/18
2 Apr 181/12

#WearAMask #COVID19",2020-04-02 11:25:04,1245673598385360897,257636955,sovereignmonkey,Juenoea BL-P e5-2417,,,,"['WearAMask', 'COVID19']",0,0,en,Twitter for Android,,,April,1,1_April_0000078
"Other banks must also find a way to follow #PhysicalDistancing advise by @HPA_MV 

At least #WearAMask everyone 

@BondeM4",2020-04-02 11:36:31,1245676481101139968,1492685310,Drusamaali,Maldives,,,,"['PhysicalDistancing', 'WearAMask']",0,1,en,Twitter for iPhone,1.2456764768271237e+18,1492685310.0,April,1,1_April_0000079
"@GStephanopoulos @AliEWentworth @GMA Just heard that on @GMA and no offense to you but you said you don’t wear a mask when you take care of her? FOOLISH Also, you say you don’t have symptoms but on air, you honestly look feverish/sweaty and I’m being truthful #gettested #WearAMask😷",2020-04-02 11:43:35,1245678259075002368,2289561891,KteacherBx,"Bronx, NY ",,,,"['gettested', 'WearAMask']",0,3,en,Twitter for iPhone,1.2456668209227735e+18,17074440.0,April,1,1_April_0000080
"Impeachment trial lasted from January 16 to February 5.
The first classified briefing on the virus was held in the Senate on January 24.
Only 14 senators showed up.
#TrumpOwnsEveryDeath &lt;-- you are sick phucks.
#WearAMask 
6.6 Million
#ThursdayThoughts https://t.co/IczoqHnzTf",2020-04-02 13:57:46,1245712030088269824,20889358,Jayne720,"Dayton, Ohio",,,,"['TrumpOwnsEveryDeath', 'WearAMask', 'ThursdayThoughts']",1,1,en,Twitter for Android,,,April,1,1_April_0000081
RT @myko2028: The Japanese have the folding game down. #WearAMask https://t.co/2Ng041sx7j,2020-04-02 14:01:22,1245712934665322501,1115936490524172288,shachacLSU,Florida,,,,['WearAMask'],9,0,en,Twitter Web App,,,April,1,1_April_0000082
"Almost all research shows the benefits of wearing a mask, and that’s even with diseases that have only symtomayic spread. #WearAMask https://t.co/VicKmYiFZt",2020-04-02 14:16:51,1245716830313828352,1234668418097278979,sriinmt,"Montana, USA",,,,['WearAMask'],0,0,en,Twitter for iPhone,,,April,1,1_April_0000083
"Feet in the sand. 🏖️ Wore my #bandana mask 😷 while walking my dog this morning. 🐕 #dogsofinstagram
#wearamask #covid19 @ Miami Beach, Florida https://t.co/TKZJqTA5JE",2020-04-02 14:32:35,1245720789741076480,25335008,SouthBeachDog,"Miami Beach, FL","[-80.1341, 25.813]","Miami Beach, FL",US,"['bandana', 'dogsofinstagram', 'wearamask', 'covid19']",0,0,en,Instagram,,,April,1,1_April_0000084
"@atrupar Bless His ❤️!  It’s so sweet that the people in Georgia made Poor Brian Kemp honorary Governor for a Day.

Wait!  What? He really IS the Governor of the State of GA?
Oh No!

#WeAreAllInThisTogether 
#WearAMask 
#WashYourHands",2020-04-02 14:50:39,1245725337440452613,764142572,Farbeka,New York,,,,"['WeAreAllInThisTogether', 'WearAMask', 'WashYourHands']",2,2,en,Twitter Web App,1.2457095718695076e+18,288277167.0,April,1,1_April_0000085
"For you and for others:
#WearAMask #StayHome #KeepYourDropletsToYourself

https://t.co/UjtcEJ3kw8 https://t.co/TDUHs5gGWv",2020-04-02 15:11:17,1245730528096968704,145021375,janefitzy52,"Washington, USA",,,,"['WearAMask', 'StayHome', 'KeepYourDropletsToYourself']",0,0,en,Twitter for Android,,,April,1,1_April_0000086
"I’ve read it may be weeks for you to get your #Covidcheck. I pick up food from a premium national grocer and deliver to local food bank once a wk. If you need some help to tide you over, don’t be hesitant to get in contact w/your local food bank. #WearAMask #SocialDistancing",2020-04-02 15:19:33,1245732610472472577,402091536,MsMariaT,"California, USA",,,,"['Covidcheck', 'WearAMask', 'SocialDistancing']",13,25,en,Twitter for iPhone,,,April,1,1_April_0000087
"Experts tell White House coronavirus can spread through talking or even just breathing
https://t.co/fcP2vRuK1u ➡️ #WearAMask #ProtectAllWorkers #GroceryWorkers",2020-04-02 15:56:42,1245741957156155392,2651794592,PegMargoAnn,USA,,,,"['WearAMask', 'ProtectAllWorkers', 'GroceryWorkers']",0,0,en,Twitter for iPad,,,April,1,1_April_0000088
Essential workers need protection from us #WearAMask #ProtectAllWorkers,2020-04-02 15:59:34,1245742681063665666,2651794592,PegMargoAnn,USA,,,,"['WearAMask', 'ProtectAllWorkers']",2,2,en,Twitter for iPad,,,April,1,1_April_0000089
"The answer is yes!
Is It Time That We All Start Wearing Masks? https://t.co/WMNkjR8g5V via @medscape
#covid19 #wearamask #masks4all",2020-04-02 16:17:11,1245747112115134464,1076968471,SeanELThompson,"Toronto, Ontario",,,,"['covid19', 'wearamask', 'masks4all']",1,1,en,Twitter Web Client,,,April,1,1_April_0000090
"People, wearing face masks works. Celebrities wear them even on TV! Side benefit: we are now forced to not judge a book by its cover.  #WearAMask  #Taiwanhelps #TaiwanCanHelp #COVID19Pandemic #COVID19 @maddow @ChrisCuomo https://t.co/KX6ucmgrph",2020-04-02 16:21:24,1245748175622856714,38713265,paleofatty,,,,,"['WearAMask', 'Taiwanhelps', 'TaiwanCanHelp', 'COVID19Pandemic', 'COVID19']",0,1,en,Twitter Web App,,,April,1,1_April_0000091
"100 Masks are going out today!!! 
.
.
.
#blacqskirt #phillyboutique #facemask #goodmorning #nosleep #sewing #besafe #covid #corona #wearamask #washyourhands #stayhome https://t.co/AUCW45Xwgm",2020-04-02 16:43:54,1245753837069250566,1372163719,Blacqskirt,"Philadelphia, PA",,,,"['blacqskirt', 'phillyboutique', 'facemask', 'goodmorning', 'nosleep', 'sewing', 'besafe', 'covid', 'corona', 'wearamask', 'washyourhands', 'stayhome']",0,1,en,Instagram,,,April,1,1_April_0000092
🦠This is why we need to wear a mask‼️ #coronavirus #COVID19 #WearAMask https://t.co/yvain0XS2R,2020-04-02 17:21:25,1245763277218512898,16315143,kelly2277, Global,,,,"['coronavirus', 'COVID19', 'WearAMask']",22,21,en,Twitter for iPhone,,,April,1,1_April_0000093
RT @kelly2277: 🦠This is why we need to wear a mask‼️ #coronavirus #COVID19 #WearAMask https://t.co/yvain0XS2R,2020-04-02 17:34:17,1245766514789105664,21383314,ladyjaka22,"California, USA",,,,"['coronavirus', 'COVID19', 'WearAMask']",22,0,en,Twitter for iPhone,,,April,1,1_April_0000094
"How tragic ... he had all the knowledge in the world about ARDS but his life was still taken by this horrific complication of #coronavirus 

We need therapies for ARDS prevention and treatment 

Until then #StayAtHome #WearAMask to protect high risk patients like this #healthhero https://t.co/t0e93GSb6G",2020-04-02 17:47:11,1245769762896072704,879161563,CMichaelGibson,Harvard Professor & MD,,,,"['coronavirus', 'StayAtHome', 'WearAMask', 'healthhero']",37,86,en,Twitter for iPhone,,,April,1,1_April_0000095
"RT @Helenhs: This is why you should wear a mask. 

In countries where people wore masks, they bent the curve! 

#Covid_19 
#WearAMask 
#Sta…",2020-04-02 17:58:46,1245772677887012865,3044470020,joluko7,One location of The Musketeers,,,,"['Covid_19', 'WearAMask']",86,0,en,Twitter for iPad,,,April,1,1_April_0000096
"NUMBER OF CONFIRMED CASES IN THE WORLD

1,000,000!!!!! ONE MILLION REACH!!!! 
YOU NEED MASKS!!!!!!!

#COVIDー19 #COVID19 #WearAMask https://t.co/jwy8Ti6OCZ",2020-04-02 18:05:20,1245774331709247488,1227964304323776512,covid19world,,,,,"['COVIDー19', 'COVID19', 'WearAMask']",0,0,en,Twitter Web App,,,April,1,1_April_0000097
"Presymptomatic coronavirus patients can spread illness for 1-3 days before showing signs, CDC report says https://t.co/I8q1ONpI6l #FoxNews 
#WearAMask",2020-04-02 18:26:07,1245779561909870592,3196909639,R3Thorns,"California, USA",,,,"['FoxNews', 'WearAMask']",3,3,en,Twitter Web App,,,April,1,1_April_0000098
#Wearamask  #Masks4All During this challenging time of the #CoronaVirus #COVID19 We all need to help each other by ALWAYS WEARING A #Mask! If we had all done that since the day one the intensity of the spread of the #Virus w'd not be so horrific!https://t.co/kXUsSXHD8C #Maskhelps,2020-04-02 18:42:39,1245783722739335179,525725211,SupportPets,South Florida,,,,"['Wearamask', 'Masks4All', 'CoronaVirus', 'COVID19', 'Mask', 'Virus', 'Maskhelps']",0,0,en,Twitter Web App,,,April,1,1_April_0000099
"You have one of 2 options. Watch the rate of infected increase, or try solving the problem. It's not too late to save millions of lives and months of unnecessary quarantine. #WearAMask https://t.co/8wIK70QVN2",2020-04-02 18:48:06,1245785094696185856,4804686176,YangGangKW,,,,,['WearAMask'],0,1,en,Twitter for iPhone,,,April,1,1_April_0000100
@RockyMountViews I wear one.  I don’t care.  I protect you.  You protect me”.  #WearAMask,2020-04-02 18:48:17,1245785138757341184,263675001,tjk_photography,Boston,,,,['WearAMask'],0,0,en,Twitter for iPhone,1.2453463830259425e+18,1.060547875220779e+18,April,1,1_April_0000101
